product_id_values,avg_review,main_categories,total_quantity_sold,Revenue_2016,Revenue_2017,Revenue_2018,product_lifecycle,sellers_inolved,transaction_value,total_customers_bought
P07727,5,Fashion & Accessories,1,0,71.95,0,only one year,1,89.88,1
P24575,5,Home & Furniture,1,0,0,75.26,only one year,1,89.88,1
P12243,4,Electronics & Technology,1,0,0,72.94,only one year,1,90.16,1
P11879,3,Home & Furniture,1,0,0,66.9,only one year,1,90.17,1
P17994,5,"Construction tools ,arts & Others",1,0,74.9,0,only one year,1,90.17,1
P18511,4,Electronics & Technology,1,0,74.9,0,only one year,1,90.17,1
P22049,5,"Construction tools ,arts & Others",1,0,74.9,0,only one year,1,90.17,1
P25382,5,Beauty & Personal Care,1,0,0,74.9,only one year,1,90.17,1
P24541,1,"Sports, Toys & Leisure",1,64.9,0,0,only one year,1,90.23,1
P20454,4,"Sports, Toys & Leisure",1,0,0,75.99,only one year,1,90.27,1
P06464,3,Home & Furniture,1,0,76,0,only one year,1,90.28,1
P32052,4,"Construction tools ,arts & Others",1,0,0,75,only one year,1,90.28,1
P32489,5,"Sports, Toys & Leisure",1,0,75,0,only one year,1,90.28,1
P03681,5,Home & Furniture,1,0,74.8,0,only one year,1,90.49,1
P14794,3,Home & Furniture,1,0,77.68,0,only one year,1,90.56,1
P27110,5,Home & Furniture,1,0,75.9,0,only one year,1,90.6,1
P20511,5,Home & Furniture,1,0,0,72.12,only one year,1,90.73,1
P31045,3,"Construction tools ,arts & Others",1,0,65,0,only one year,1,90.73,1
P24525,5,Home & Furniture,1,0,73.01,0,only one year,1,90.77,1
P21615,5,Home & Furniture,1,0,0,75,only one year,1,90.83,1
P31627,5,Electronics & Technology,1,0,0,67.9,only one year,1,90.88,1
P20698,5,"Sports, Toys & Leisure",1,0,0,78,only one year,1,90.99,1
P25010,5,Home & Furniture,1,0,0,78,only one year,1,90.99,1
P10655,5,Electronics & Technology,1,0,79.9,0,only one year,1,91.07,1
P10173,5,"Construction tools ,arts & Others",1,0,74.9,0,only one year,1,91.18,1
P13452,2,Home & Furniture,1,0,75.9,0,only one year,1,91.18,1
P18610,5,Beauty & Personal Care,1,0,0,74.9,only one year,1,91.18,1
P23818,5,"Construction tools ,arts & Others",1,0,0,74.9,only one year,1,91.18,1
P26869,1,Home & Furniture,1,0,0,68.31,only one year,1,91.37,1
P00732,5,Electronics & Technology,1,0,82,0,only one year,1,91.39,1
P04964,3,"Construction tools ,arts & Others",1,0,0,74.9,only one year,1,91.39,1
P29816,5,Beauty & Personal Care,1,0,0,77.9,only one year,1,91.47,1
P09327,5,Fashion & Accessories,1,0,0,72.9,only one year,1,91.51,1
P06383,1,Home & Furniture,1,0,71,0,only one year,1,91.58,1
P13449,1,Electronics & Technology,1,0,0,73.5,only one year,1,91.89,1
P21680,1,"Sports, Toys & Leisure",1,0,79.9,0,only one year,1,91.96,1
P09377,4,Home & Furniture,1,0,0,67,only one year,1,92.11,1
P18936,3,Home & Furniture,1,0,72.9,0,only one year,1,92.11,1
P28887,4,Electronics & Technology,1,0,0,54.88,only one year,1,92.17,1
P16943,5,Home & Furniture,1,0,76.9,0,only one year,1,92.24,1
P13354,5,Home & Furniture,1,0,0,68.9,only one year,1,92.35,1
P19251,3,"Sports, Toys & Leisure",1,0,69,0,only one year,1,92.35,1
P09708,5,"Sports, Toys & Leisure",1,0,0,76.9,only one year,1,92.54,1
P03772,1,Home & Furniture,1,0,0,78.9,only one year,1,92.55,1
P13388,5,Electronics & Technology,1,0,0,78.9,only one year,1,92.57,1
P18343,5,Home & Furniture,1,0,76.8,0,only one year,1,92.59,1
P15124,4,"Sports, Toys & Leisure",1,0,79.99,0,only one year,1,92.68,1
P18625,4,"Sports, Toys & Leisure",1,0,90.9,0,only one year,1,92.75,1
P18844,4,Home & Furniture,1,0,84.9,0,only one year,1,92.75,1
P18637,4,Home & Furniture,1,0,75,0,only one year,1,92.78,1
P19927,5,Electronics & Technology,1,0,0,85,only one year,1,92.86,1
P27697,4,Home & Furniture,1,0,0,84.9,only one year,1,92.91,1
P08661,1,"Sports, Toys & Leisure",1,0,0,89.06,only one year,1,92.96,1
P15126,5,Home & Furniture,1,0,74.9,0,only one year,1,92.99,1
P16542,5,"Sports, Toys & Leisure",1,0,0,69.99,only one year,1,93.06,1
P04387,5,Home & Furniture,1,0,0,79.9,only one year,1,93.12,1
P06501,5,"Construction tools ,arts & Others",1,0,0,79,only one year,1,93.13,1
P29197,4,NULL,1,0,85,0,only one year,1,93.18,1
P13331,4,"Sports, Toys & Leisure",1,0,76.89,0,only one year,1,93.19,1
P13761,5,Beauty & Personal Care,1,0,0,69.9,only one year,1,93.19,1
P04937,5,"Sports, Toys & Leisure",1,0,76.9,0,only one year,1,93.2,1
P06529,5,"Sports, Toys & Leisure",1,0,0,70,only one year,1,93.29,1
P26900,4,"Construction tools ,arts & Others",1,0,78,0,only one year,1,93.3,1
P29312,5,Home & Furniture,1,0,79,0,only one year,1,93.3,1
P19670,2,Beauty & Personal Care,1,0,0,69.9,only one year,1,93.32,1
P01126,5,Beauty & Personal Care,1,0,0,74.99,only one year,1,93.39,1
P02094,5,"Construction tools ,arts & Others",1,0,0,72.82,only one year,1,93.39,1
P22493,5,Home & Furniture,1,0,0,75,only one year,1,93.41,1
P24453,5,"Construction tools ,arts & Others",1,0,0,75,only one year,1,93.41,1
P08254,4,"Construction tools ,arts & Others",1,0,0,79.9,only one year,1,93.58,1
P17394,4,Home & Furniture,1,0,0,75,only one year,1,93.63,1
P20136,4,Home & Furniture,1,0,0,71.4,only one year,1,93.83,1
P05745,3,"Construction tools ,arts & Others",1,0,0,81,only one year,1,93.85,1
P03325,4,"Sports, Toys & Leisure",1,0,78.75,0,only one year,1,93.86,1
P28543,5,Home & Furniture,1,0,0,59.9,only one year,1,93.86,1
P28962,5,"Sports, Toys & Leisure",1,0,69,0,only one year,1,93.97,1
P02027,5,Electronics & Technology,1,0,0,79.9,only one year,1,94.04,1
P02851,4,"Sports, Toys & Leisure",1,0,0,74.39,only one year,1,94.1,1
P13336,1,Electronics & Technology,1,0,49.9,0,only one year,1,94.1,1
P25430,3,"Construction tools ,arts & Others",1,0,0,71.9,only one year,1,94.11,1
P29534,2,Beauty & Personal Care,1,0,69.9,0,only one year,1,94.11,1
P30918,1,Fashion & Accessories,1,0,79.9,0,only one year,1,94.21,1
P31947,5,Home & Furniture,1,0,0,79.99,only one year,1,94.3,1
P06722,4,Home & Furniture,1,0,78.25,0,only one year,1,94.56,1
P25064,5,Beauty & Personal Care,1,0,80.25,0,only one year,1,94.58,1
P32664,5,"Sports, Toys & Leisure",1,0,0,74.99,only one year,1,94.71,1
P13821,1,Home & Furniture,1,0,0,69.9,only one year,1,94.74,1
P15718,5,Beauty & Personal Care,1,0,79,0,only one year,1,94.76,1
P26567,5,"Construction tools ,arts & Others",1,0,0,85.99,only one year,1,94.79,1
P25040,3,Electronics & Technology,1,0,0,79.49,only one year,1,94.8,1
P10817,4,Home & Furniture,1,0,78.64,0,only one year,1,94.82,1
P14528,5,"Sports, Toys & Leisure",1,0,0,85.9,only one year,1,94.86,1
P09811,1,Electronics & Technology,1,0,0,87.5,only one year,1,94.98,1
P18251,4,Home & Furniture,1,0,78,0,only one year,1,94.99,1
P02865,5,Home & Furniture,1,0,0,79.9,only one year,1,95.21,1
P14481,5,Fashion & Accessories,1,0,0,79.9,only one year,1,95.21,1
P31928,3,Fashion & Accessories,1,0,79.9,0,only one year,1,95.21,1
P09018,1,Electronics & Technology,1,0,77.97,0,only one year,1,95.23,1
P09373,4,"Construction tools ,arts & Others",1,0,78,0,only one year,1,95.28,1
P07368,5,"Construction tools ,arts & Others",1,0,0,79.9,only one year,1,95.31,1
P10549,1,"Construction tools ,arts & Others",1,0,0,80,only one year,1,95.31,1
P12103,3,"Sports, Toys & Leisure",1,0,0,80,only one year,1,95.31,1
P22956,5,NULL,1,0,83.23,0,only one year,1,95.31,1
P13892,4,Home & Furniture,1,0,0,75.9,only one year,1,95.4,1
P09831,5,"Construction tools ,arts & Others",1,0,0,79.99,only one year,1,95.43,1
P05711,4,"Sports, Toys & Leisure",1,0,74.99,0,only one year,1,95.59,1
P03610,5,Home & Furniture,1,0,59.9,0,only one year,1,95.64,1
P23735,4,Fashion & Accessories,1,0,59.9,0,only one year,1,95.64,1
P32883,4,Beauty & Personal Care,1,0,0,44.8,only one year,1,95.65,1
P26985,5,Home & Furniture,1,0,69.9,0,only one year,1,95.67,1
P01466,5,"Sports, Toys & Leisure",1,0,0,79,only one year,1,95.8,1
P27413,5,Home & Furniture,1,79.9,0,0,only one year,1,95.81,1
P32589,5,Home & Furniture,1,79.9,0,0,only one year,1,95.81,1
P07167,2,Electronics & Technology,1,0,0,82,only one year,1,95.87,1
P11757,3,Beauty & Personal Care,1,0,83.9,0,only one year,1,95.99,1
P24705,4,Electronics & Technology,1,0,74.99,0,only one year,1,96,1
P01383,5,Electronics & Technology,1,0,0,95.9,only one year,1,96.03,1
P02479,5,Home & Furniture,1,0,79.9,0,only one year,1,96.09,1
P32096,5,"Sports, Toys & Leisure",1,0,64.9,0,only one year,1,96.1,1
P02841,3,"Sports, Toys & Leisure",1,0,79.9,0,only one year,1,96.22,1
P06566,5,"Sports, Toys & Leisure",1,0,0,79.99,only one year,1,96.25,1
P06375,5,"Sports, Toys & Leisure",1,0,79.99,0,only one year,1,96.31,1
P09849,3,"Construction tools ,arts & Others",1,0,0,79.99,only one year,1,96.31,1
P14805,5,"Sports, Toys & Leisure",1,0,0,82,only one year,1,96.32,1
P16241,5,Beauty & Personal Care,1,0,84.52,0,only one year,1,96.32,1
P23140,4,"Construction tools ,arts & Others",1,0,0,65,only one year,1,96.33,1
P29176,3,"Sports, Toys & Leisure",1,0,75,0,only one year,1,96.33,1
P03863,1,"Sports, Toys & Leisure",1,0,85.9,0,only one year,1,96.35,1
P30910,5,Electronics & Technology,1,0,0,85,only one year,1,96.62,1
P13412,4,Electronics & Technology,1,0,0,79.99,only one year,1,96.74,1
P27172,4,"Sports, Toys & Leisure",1,0,79.9,0,only one year,1,96.87,1
P17055,5,"Construction tools ,arts & Others",1,0,89,0,only one year,1,96.88,1
P06314,3,"Sports, Toys & Leisure",1,0,0,63,only one year,1,96.98,1
P10572,4,Home & Furniture,1,0,0,72.86,only one year,1,96.98,1
P31274,5,Beauty & Personal Care,1,0,79.9,0,only one year,1,97.03,1
P01111,3,Home & Furniture,1,0,0,78.99,only one year,1,97.11,1
P12254,1,"Construction tools ,arts & Others",1,0,0,60,only one year,1,97.11,1
P01389,5,"Sports, Toys & Leisure",1,0,82.9,0,only one year,1,97.23,1
P31207,5,Home & Furniture,1,0,82.97,0,only one year,1,97.28,1
P32472,5,Home & Furniture,1,0,0,69.9,only one year,1,97.34,1
P25170,3,"Sports, Toys & Leisure",1,0,0,79,only one year,1,97.35,1
P27836,3,Electronics & Technology,1,0,89,0,only one year,1,97.37,1
P01590,5,"Sports, Toys & Leisure",1,0,0,89.9,only one year,1,97.39,1
P06512,5,Fashion & Accessories,1,0,0,89.9,only one year,1,97.39,1
P22834,5,Home & Furniture,1,0,0,89.9,only one year,1,97.39,1
P00253,5,Home & Furniture,1,0,0,319.9,only one year,1,355.93,1
P21678,1,Electronics & Technology,1,0,310,0,only one year,1,356.63,1
P27622,5,"Construction tools ,arts & Others",1,0,324.3,0,only one year,1,357.32,1
P16907,5,"Construction tools ,arts & Others",1,0,0,317.99,only one year,1,357.77,1
P26170,4,"Construction tools ,arts & Others",1,0,0,318.98,only one year,1,357.9,1
P29778,1,Home & Furniture,1,0,0,310.24,only one year,1,358.05,1
P12575,5,Beauty & Personal Care,1,0,288,0,only one year,1,358.44,1
P29673,5,"Sports, Toys & Leisure",1,0,341.4,0,only one year,1,358.54,1
P00371,5,"Sports, Toys & Leisure",1,0,0,299.99,only one year,1,358.64,1
P26923,1,Home & Furniture,1,0,0,139,only one year,1,359.04,1
P04638,5,"Construction tools ,arts & Others",1,0,0,334.99,only one year,1,359.91,1
P06129,5,"Sports, Toys & Leisure",1,0,0,339.9,only one year,1,360.17,1
P00900,5,Electronics & Technology,1,0,349,0,only one year,1,360.26,1
P03137,4,Electronics & Technology,1,0,349.9,0,only one year,1,361.76,1
P32716,1,"Construction tools ,arts & Others",1,0,344.9,0,only one year,1,362.07,1
P18954,3,Home & Furniture,1,0,299.9,0,only one year,1,362.15,1
P08895,5,"Construction tools ,arts & Others",1,0,0,347.45,only one year,1,363.24,1
P28003,1,Electronics & Technology,1,0,349.9,0,only one year,1,365.37,1
P02971,5,Electronics & Technology,1,0,0,349.9,only one year,1,365.71,1
P05538,4,Electronics & Technology,1,0,352,0,only one year,1,366.8,1
P17488,5,"Sports, Toys & Leisure",1,0,0,349.9,only one year,1,367.98,1
P16312,5,"Sports, Toys & Leisure",1,0,349.99,0,only one year,1,368.2,1
P02434,4,Electronics & Technology,1,0,0,352,only one year,1,369.34,1
P06370,5,Fashion & Accessories,1,0,349.9,0,only one year,1,369.6,1
P18377,3,"Construction tools ,arts & Others",1,0,350,0,only one year,1,370.69,1
P22081,5,"Sports, Toys & Leisure",1,0,352.9,0,only one year,1,371.13,1
P06398,5,Electronics & Technology,1,0,0,325.49,only one year,1,371.35,1
P29694,5,"Construction tools ,arts & Others",1,0,324.3,0,only one year,1,372.16,1
P32212,4,"Sports, Toys & Leisure",1,0,350,0,only one year,1,372.27,1
P12714,4,Electronics & Technology,1,0,360,0,only one year,1,373.13,1
P25247,1,Home & Furniture,1,0,349.58,0,only one year,1,374.58,1
P07489,5,"Sports, Toys & Leisure",1,0,0,346.9,only one year,1,375.41,1
P12210,5,"Construction tools ,arts & Others",1,0,359.86,0,only one year,1,378.08,1
P24924,1,Electronics & Technology,1,0,355,0,only one year,1,378.33,1
P31603,4,"Sports, Toys & Leisure",1,0,0,349,only one year,1,378.5,1
P12151,5,Home & Furniture,1,0,0,350,only one year,1,379.11,1
P18525,4,"Sports, Toys & Leisure",1,0,0,299.99,only one year,1,381.32,1
P05822,5,Beauty & Personal Care,1,0,0,358.8,only one year,1,382.39,1
P01484,4,"Sports, Toys & Leisure",1,0,0,342,only one year,1,382.42,1
P29224,5,"Construction tools ,arts & Others",1,0,299.98,0,only one year,1,382.9,1
P31760,4,Electronics & Technology,1,0,0,359.9,only one year,1,383.5,1
P26646,5,"Construction tools ,arts & Others",1,0,0,359.9,only one year,1,383.72,1
P03711,5,Electronics & Technology,1,0,359,0,only one year,1,383.83,1
P15523,1,"Sports, Toys & Leisure",1,0,349,0,only one year,1,383.89,1
P26630,5,Home & Furniture,1,0,0,279.9,only one year,1,385.03,1
P28461,5,Home & Furniture,1,0,0,369.99,only one year,1,385.13,1
P11199,4,Electronics & Technology,1,0,0,349.9,only one year,1,386.15,1
P00654,5,Beauty & Personal Care,1,0,0,369,only one year,1,386.46,1
P15334,1,"Sports, Toys & Leisure",1,0,0,369,only one year,1,386.65,1
P19709,5,Beauty & Personal Care,1,0,369.9,0,only one year,1,386.66,1
P05708,4,"Sports, Toys & Leisure",1,0,339,0,only one year,1,349.57,1
P00551,5,"Sports, Toys & Leisure",1,0,0,335,only one year,1,349.79,1
P02554,5,"Construction tools ,arts & Others",1,0,0,329,only one year,1,349.99,1
P01339,5,Electronics & Technology,1,0,339,0,only one year,1,350.19,1
P28218,4,Home & Furniture,1,0,300,0,only one year,1,350.63,1
P06351,4,"Sports, Toys & Leisure",1,0,0,335,only one year,1,352.1,1
P29435,5,"Sports, Toys & Leisure",1,0,0,289.9,only one year,1,352.21,1
P24701,5,Home & Furniture,1,0,329.9,0,only one year,1,352.29,1
P17951,5,Fashion & Accessories,1,0,0,329.93,only one year,1,352.64,1
P00573,5,Home & Furniture,1,0,292.9,0,only one year,1,354.92,1
P19279,5,"Sports, Toys & Leisure",1,0,0,325.5,only one year,1,355.58,1
P24406,1,Home & Furniture,1,0,339,0,only one year,1,356.12,1
P03089,5,Beauty & Personal Care,1,0,0,336,only one year,1,356.45,1
P05198,5,"Sports, Toys & Leisure",1,0,339,0,only one year,1,357.13,1
P17613,4,Electronics & Technology,1,0,339,0,only one year,1,357.13,1
P11494,5,"Sports, Toys & Leisure",1,0,299.9,0,only one year,1,357.28,1
P14567,3,Beauty & Personal Care,1,0,0,339,only one year,1,357.81,1
P23776,3,"Sports, Toys & Leisure",1,0,0,316.83,only one year,1,357.91,1
P05003,5,"Construction tools ,arts & Others",1,0,0,329.9,only one year,1,358.29,1
P08594,5,Home & Furniture,1,0,0,329.48,only one year,1,358.52,1
P05976,4,Home & Furniture,1,0,0,252.9,only one year,1,359.13,1
P18832,5,"Sports, Toys & Leisure",1,0,0,289,only one year,1,359.17,1
P23373,5,"Construction tools ,arts & Others",1,0,0,339,only one year,1,359.3,1
P23178,5,"Construction tools ,arts & Others",1,0,0,345,only one year,1,360.53,1
P07594,5,"Sports, Toys & Leisure",1,0,0,349.99,only one year,1,360.79,1
P09297,5,"Sports, Toys & Leisure",1,0,0,350,only one year,1,361.2,1
P10820,5,Home & Furniture,1,0,0,289.9,only one year,1,361.89,1
P31011,1,Electronics & Technology,1,0,349,0,only one year,1,362.05,1
P23451,5,Home & Furniture,1,0,0,330,only one year,1,362.17,1
P24117,5,NULL,1,0,343,0,only one year,1,362.65,1
P00832,5,Home & Furniture,1,0,345.62,0,only one year,1,362.79,1
P29124,4,Beauty & Personal Care,1,0,343,0,only one year,1,364.64,1
P11509,2,Beauty & Personal Care,1,0,0,349.65,only one year,1,367.2,1
P00036,5,Home & Furniture,1,0,349.9,0,only one year,1,368.11,1
P32284,4,"Sports, Toys & Leisure",1,0,0,295,only one year,1,368.66,1
P02691,1,"Sports, Toys & Leisure",1,0,349.99,0,only one year,1,368.69,1
P21694,5,Home & Furniture,1,0,0,349,only one year,1,369.32,1
P25948,5,Home & Furniture,1,0,0,294,only one year,1,369.79,1
P07666,4,Beauty & Personal Care,1,0,0,349.9,only one year,1,370.23,1
P20685,1,Electronics & Technology,1,0,354,0,only one year,1,370.23,1
P17690,5,"Sports, Toys & Leisure",1,0,349,0,only one year,1,370.93,1
P20453,2,Electronics & Technology,1,0,0,299,only one year,1,371.14,1
P02391,5,"Construction tools ,arts & Others",1,0,0,315,only one year,1,371.65,1
P10574,4,Electronics & Technology,1,0,0,320.36,only one year,1,372.26,1
P21535,5,"Sports, Toys & Leisure",1,0,0,349.99,only one year,1,372.49,1
P25414,3,Home & Furniture,1,0,0,349,only one year,1,372.52,1
P25136,5,"Construction tools ,arts & Others",1,0,345,0,only one year,1,372.64,1
P25042,4,Beauty & Personal Care,1,0,0,349,only one year,1,373.15,1
P04811,5,Home & Furniture,1,0,0,329,only one year,1,373.33,1
P28483,1,"Construction tools ,arts & Others",1,0,0,279,only one year,1,373.51,1
P01818,4,"Sports, Toys & Leisure",1,0,356,0,only one year,1,374.12,1
P11293,5,Home & Furniture,1,0,0,249.99,only one year,1,374.73,1
P02151,4,Fashion & Accessories,1,0,0,320,only one year,1,338.72,1
P17694,5,"Sports, Toys & Leisure",1,0,319.98,0,only one year,1,338.96,1
P12892,1,"Construction tools ,arts & Others",1,0,0,285,only one year,1,339.12,1
P28248,5,Beauty & Personal Care,1,0,0,329.99,only one year,1,339.56,1
P23270,5,Home & Furniture,1,0,0,310.9,only one year,1,339.63,1
P08199,5,"Sports, Toys & Leisure",1,0,0,299.99,only one year,1,339.67,1
P13054,5,"Construction tools ,arts & Others",1,0,0,315,only one year,1,339.98,1
P17281,5,Home & Furniture,1,0,0,319,only one year,1,340.09,1
P04447,5,"Construction tools ,arts & Others",1,0,0,266.78,only one year,1,341.02,1
P22807,5,Beauty & Personal Care,1,0,327.99,0,only one year,1,341.68,1
P22482,5,Electronics & Technology,1,0,0,324.9,only one year,1,343.36,1
P22750,5,"Sports, Toys & Leisure",1,0,299.99,0,only one year,1,344.12,1
P14764,5,Beauty & Personal Care,1,0,329.5,0,only one year,1,344.15,1
P22031,5,"Sports, Toys & Leisure",1,0,329,0,only one year,1,344.32,1
P06187,4,"Construction tools ,arts & Others",1,0,0,329,only one year,1,345.05,1
P07771,4,Home & Furniture,1,0,0,320,only one year,1,345.69,1
P12644,5,Beauty & Personal Care,1,0,0,325.54,only one year,1,345.92,1
P22227,1,"Construction tools ,arts & Others",1,0,329.9,0,only one year,1,345.96,1
P07907,5,Beauty & Personal Care,1,0,329,0,only one year,1,346.06,1
P26687,5,"Sports, Toys & Leisure",1,0,0,319.9,only one year,1,346.27,1
P26809,5,"Construction tools ,arts & Others",1,0,299,0,only one year,1,346.39,1
P28992,1,Beauty & Personal Care,1,0,0,329.9,only one year,1,347.31,1
P28756,1,"Construction tools ,arts & Others",1,0,321.89,0,only one year,1,347.4,1
P27418,5,NULL,1,0,0,319,only one year,1,347.77,1
P16682,5,Home & Furniture,1,0,0,329.9,only one year,1,348.48,1
P13095,5,"Construction tools ,arts & Others",1,0,0,329.99,only one year,1,350.07,1
P10156,5,"Construction tools ,arts & Others",1,0,0,329.9,only one year,1,350.09,1
P32171,4,Home & Furniture,1,0,0,334.8,only one year,1,352.02,1
P14001,3,Home & Furniture,1,0,299,0,only one year,1,353.45,1
P29507,5,Home & Furniture,1,0,279.99,0,only one year,1,353.58,1
P19307,3,Home & Furniture,1,0,279.99,0,only one year,1,354.9,1
P19199,2,"Sports, Toys & Leisure",1,0,339.9,0,only one year,1,357.03,1
P20014,4,"Sports, Toys & Leisure",1,0,329.9,0,only one year,1,357.08,1
P28902,5,Electronics & Technology,1,0,339,0,only one year,1,357.13,1
P11209,5,"Sports, Toys & Leisure",1,0,0,238.47,only one year,1,358.03,1
